From,To,AvgTime
696784101,-696784101,24.48668106551476
696788080,-22943251#3,22.031677465802733
696788080,-696788080,7.498920086393088
696788080,22943251#4,1.5968322534197263
696788080,38429642#0,19.17494600431965
696935168,-696935168,13.544996400287975
696935168,19793641#5,5.671467146714671
696946463#0,-696946463#2,4.4053275737940965
696946463#0,192931819#0,1.199424046076314
696946463#0,21262382#0,30.102231821454282
696967817,262195525#0,2.770477047704771
696984063#0,697043136,0.014398848092152628
696984063#0,697182261#2,9.071274298056155
696984063#0,800258872#0,4.695464362850972
697019911,-38653200#2,7.313174946004319
697019911,-697019911,16.57163426925846
697019911,342882226#0,18.36429085673146
697019911,38653200#4,20.72570194384449
697026697,263325455#0,23.23974082073434
697026697,695653151#1,1.4743474347434744
697036130,-697036130,4.496760259179266
697036130,-88308856,9.871850251979842
697036130,697206811,6.018718502519798
697041762#0,-263325455#2,23.254139668826493
697041762#0,-697041762#1,8.598992080633549
697041762#0,88308866#0,23.763858891288695
697043136,791188433,1.898488120950324
697048057,-97690869#0,7.875787578757876
697048057,97690869#1,1.182718271827183
697182261#2,-161536882,14.116630669546437
697182261#2,697182261#3,17.701223902087833
697182261#3,-1415527424,11.69126912691269
697182261#3,697862991,6.282937365010799
697182261#3,697862993,12.447084233261338
697199484,-22758909#8,15.195104391648668
697199484,-27575551#5,1.9424046076313894
697199484,-697199484,20.269258459323254
697199484,89641214,6.008639308855291
697206811,-697206811,6.018718502519798
697206811,-88308910#2,3.081353491720662
697206811,120547463,22.829373650107993
697206812#0,-697206812#0,4.514038876889849
697206812#0,697206812#1,0.9834413246940245
697206812#0,927523633,6.2735781137509
697206812#1,-697206812#1,0.9834413246940245
697214214#2,395857693#0,16.11519078473722
697214214#2,697231511,1.9366450683945282
697214214#2,697862989,6.8545716342692575
697231511,1149827807,26.132469402447803
697231511,697231512#1,14.167746580273578
697231512#1,-410951184,3.860331173506119
697231512#1,697231512#5,3.680345572354211
697231512#5,-1415527424,11.69126912691269
697231512#5,697862991,6.282937365010799
697231512#5,697862993,12.447084233261338
697818416,-204388959#2,15.618430525557955
697818416,22882530#0,17.24694024478042
697818416,696723067#0,3.9884809215262775
697831506#0,-697831506#1,0.7242620590352772
697831506#0,-730948911,6.561555075593953
697831506#0,1278964459,1.9834413246940243
697831507,-1278964460#1,3.6191504679625632
697831507,-697831507,11.213822894168466
697831507,-90564606,34.94168466522678
697831507,697831506#0,0.7293016558675306
697842140#0,-697842140#1,27.186465082793376
697842140#0,-90564609#4,8.028797696184304
697842140#0,58306933#0,23.638588912886966
697842140#0,90564609#5,7.703383729301655
697842141,-697842141,4.734341252699784
697842141,-90564611#3,6.473722102231822
697842141,90564609#0,9.648668106551476
697842141,90564611#4,24.05183585313175
697842142,259644271#0,24.45932325413967
697842142,90564607,4.499640028797696
697842144,-259644271#0,24.45932325413967
697842144,-381427100,5.15478761699064
697842144,259644271#1,21.241180705543556
697842144,697842141,4.734341252699784
697860346,-697860346,2.4017278617710582
697860346,199956853#0,10.323974082073434
697862989,-19822355#2,16.452123830093594
697862989,42505011#1,22.086393088552914
697862991,697862994#3,16.311015118790497
697862991,726599433#0,14.011519078473722
697862993,-699619659#3,14.8207343412527
697862993,697214214#2,8.013678905687545
697862994#3,689174078,3.5723542116630664
698102296#1,-698102296#4,10.771778257739381
698102296#1,22751277#0,7.704823614110871
698102296#1,307968331#0,26.81065514758819
698102297#0,-302852024#3,0.5535553555355536
698102297#0,-696248324#4,28.571557155715574
698102297#0,-698102297#1,2.0945094509450946
698102297#0,696248322#0,0.24752475247524755
698306854#2,-698306854#2,0.8676867686768678
698306854#2,689200338#0,17.145814581458147
69844492,-69844492,6.822174226061915
69844492,482770364#7,7.167746580273578
69844526#0,-69844526#1,14.357091432685383
69844526#0,19870098#4,5.9594959495949595
698749952#0,-698749952#0,0.018001800180018002
698749952#0,130845502#0,19.263726372637265
698749952#0,342881869#0,11.36903690369037
698771379,-130844978#1,32.93160547156228
698771379,698771380,10.973362131029516
698771379,698771381,10.095032397408207
698771380,-130822232#4,18.095032397408207
698771380,-698771380,10.973362131029516
698771380,130822232#5,9.26709863210943
698771381,-71381508#1,10.040316774658027
698771381,130837945#2,14.811881188118813
698771382,19979762#0,39.625629949604026
698771382,24044609#0,5.25845932325414
698775301#0,-698775301#2,16.767458603311734
698775301#0,22943115#0,8.98488120950324
698775301#0,698775807,11.578113750899927
698775807,-698775807,11.578113750899927
699534270,696250233#0,24.599459945994603
699538610#4,-698102296#0,10.521238300935924
699538610#4,-699538610#4,22.802015838732903
699538610#4,698102296#1,10.771778257739381
699538611#0,-699538611#0,13.847372210223181
699538611#0,699538611#1,13.949604031677465
699538611#0,927483765,9.693304535637148
699538611#1,-20261961#0,0.018001800180018002
699538611#1,-699538611#1,13.9812814974802
699538611#1,20261961#1,2.0225022502250227
699540633,-19821740#7,10.558055805580558
699540633,-699540633,4.280777537796976
699540633,19821181#0,17.380849532037434
699540633,19821740#8,11.542754275427544
699540634,-696452633,5.825773938084953
699540634,-696452634,4.7170626349892
699540634,392493389#0,9.547876169906408
699540635,-699540635,8.920086393088553
699540635,-90447871#1,4.865370770338372
699540635,642102306,18.444924406047516
699540635,90447871#2,4.911447084233261
699540636#0,-243019178,11.75377969762419
699540636#0,-699540636#0,5.295896328293736
699540636#0,699540636#1,4.629229661627069
699540636#1,-19977738#2,10.918646508279338
699540636#1,-695727398,4.630669546436285
699540636#1,260361705#0,14.786177105831532
699540636#1,695727399#0,20.767458603311734
699544168#2,-22980556#3,5.602591792656587
699544168#2,-699544168#4,11.560835133189345
699544168#2,56049253,28.004319654427647
699544168#2,642034966,6.9056875449964
699544169,-690272657#0,11.910727141828653
699544169,-699544169,4.49532037437005
699544169,690272657#1,4.856731461483081
699544170,-699544168#1,14.629229661627068
699544170,699544168#2,11.562275017998559
699544170,90447821,8.13390928725702
699556698#0,-170345942,3.585313174946004
699556698#0,-699556698#0,16.174226061915046
699556698#0,699556698#1,6.578833693304535
699556698#1,-322606171#1,6.789056875449964
699556698#1,-699556698#1,6.296616270698343
699556698#1,699556703,6.5471562275018
699556703,-688946545#0,2.4665226781857448
699556703,-699556703,6.5471562275018
699556703,688946545#1,13.186465082793376
699563648,-56049250#5,8.688264938804895
699563648,-699563648,12.262059035277177
699563648,56049250#6,3.268538516918646
699576529,-699576529,6.961843052555795
699576529,193294052,21.706263498920084
699576529,696495717,0.028797696184305256
699619658,-19822616#8,7.183585313174945
699619658,-699619658,14.316774658027358
699619658,19822616#9,3.3059755219582434
699619659#3,-699619659#3,14.8207343412527
699619659#3,697214214#2,8.013678905687545
699625397#0,-699625397#1,44.70266378689704
699625397#0,689960225#2,3.0749850029993997
700448563#1,-700448563#1,5.981281497480201
700448563#1,138507632,17.40964722822174
700448563#1,700448563#2,3.458603311735061
700448563#2,-1351699825,6.889848812095033
700448563#2,-700448563#2,3.458603311735061
700448563#2,138507633,15.058315334773217
700448563#2,700448563#5,7.51043916486681
700448563#5,-170345938#3,15.29733621310295
700448563#5,-700448563#5,7.51043916486681
700448563#5,789197904,12.322534197264218
701937782#0,-250699717#4,11.736501079913607
701937782#0,206087972,4.280777537796976
701937782#0,695657270,0.7704770477047705
702490241#1,-698102296#0,10.521238300935924
702490241#1,-699538610#4,22.802015838732903
702490241#1,698102296#1,10.771778257739381
70400957,262195525#0,2.770477047704771
70400959,1419295009,19.6003600360036
70400960,692338454,5.454283657307416
712204067,-22376433#3,3.511879049676026
712204067,-712204067,9.232541396688266
712204067,22376433#4,9.949604031677465
713576087,-26201917#0,11.857451403887687
713576087,206087971,1.326133909287257
713576087,26201921#0,11.724982001439885
713576087,317501793,2.8020158387329013
723630761,-723630761,8.493880489560835
723630761,253934429#0,13.167746580273578
723630761,334312972,9.426925845932326
726599433#0,-726599433#1,14.001439884809214
72739202,-72739202,5.92080633549316
72739202,120623183#0,9.120230381569474
730948911,-697831506#1,0.7242620590352772
730948911,-730948911,6.561555075593953
730948911,1278964459,1.9834413246940243
730948912#0,481786766,15.527717782577394
730948912#0,730948912#1,0.5169186465082793
730948912#1,220086441,16.817854571634268
732809994#1,-260322253#1,10.571634269258459
732809994#1,-732809994#1,3.023758099352052
732809994#1,-743764375#6,3.6054715622750177
732809994#1,743764375#8,4.243340532757379
733131379,688969971,2.16021602160216
733131380,695717819#0,0.036003600360036005
733133104#0,41704360#0,3.335733573357336
733133104#0,696250230,0.036003600360036005
738393940,-738393940,6.596112311015119
740679365#0,-740679365#1,3.765076507650765
740679365#0,255318223,0.04801920768307323
740679365#0,740679365#2,3.74977497749775
740679365#2,-255318220#1,13.755102040816325
740679365#2,-740679365#2,3.74977497749775
740679365#2,740679365#3,15.44014401440144
740679365#3,-740679365#7,15.44014401440144
743764375#0,-331353295,12.920086393088553
743764375#0,-743764375#1,9.922246220302375
743764375#0,743764375#2,8.040316774658027
743764375#10,-743764375#10,6.263498920086393
743764375#10,36812785#12,2.2548596112311015
743764375#2,-19821819#1,11.693304535637148
743764375#2,-266301703,6.89992800575954
743764375#2,-743764375#3,8.040316774658027
743764375#2,743764375#5,1.7321814254859609
743764375#5,-266301702,8.087832973362131
743764375#5,-743764375#5,1.7321814254859609
743764375#5,743764375#6,3.6054715622750177
743764375#6,-260322253#1,10.571634269258459
743764375#6,-732809994#1,3.023758099352052
743764375#6,-743764375#6,3.6054715622750177
743764375#6,743764375#8,4.243340532757379
743764375#8,-331352576,6.894168466522678
743764375#8,-331352578#1,14.554355651547874
743764375#8,-743764375#8,4.069114470842333
743764375#8,743764375#10,6.300935925125989
752090930,-752090930,6.670986321094312
752090930,235769645#4,16.283657307415407
75608978#0,-75608978#0,4.7156227501799854
75608978#0,75608978#1,4.449244060475162
75608978#0,75608979#0,5.876169906407488
75608978#1,-75608978#1,4.449244060475162
75608978#1,75608978#2,23.84737221022318
75608978#1,75608981#0,14.210223182145427
75608978#2,-75608979#1,17.0943124550036
75608978#2,-75608981#0,14.348452123830095
75608978#2,75608979#2,22.47948164146868
75608978#2,75608981#1,3.688984881209503
75608979#0,-75608979#0,5.876169906407488
75608979#0,-75608980#1,13.521958243340531
75608979#0,75608979#1,16.177105831533474
75608979#1,-75608979#1,17.0943124550036
75608979#1,-75608981#0,14.348452123830095
75608979#1,75608979#2,22.47948164146868
75608979#1,75608981#1,3.688984881209503
75608979#2,-75608978#1,4.449244060475162
75608979#2,75608978#2,23.84737221022318
75608979#2,75608981#0,14.210223182145427
75608980#0,-75608980#0,5.190784737221022
75608980#0,75608978#0,4.7156227501799854
75608980#0,75608980#1,12.783297336213103
75608980#1,-75608979#0,5.876169906407488
75608980#1,-75608980#1,13.521958243340531
75608980#1,75608979#1,16.177105831533474
75608981#0,-75608979#1,17.0943124550036
75608981#0,-75608981#0,14.348452123830095
75608981#0,75608979#2,22.47948164146868
75608981#0,75608981#1,3.688984881209503
75608981#1,-691529216#7,1.8639308855291576
75608981#1,-75608981#1,3.688984881209503
75608981#1,691529216#8,3.727141828653708
75612379,-75612379,6.676745860331173
75616431,-1272494548,7.791216702663786
75616431,-696748675,23.275737940964724
75616431,696748676,10.43772498200144
763787947,1311665574#0,25.870410367170624
77991172,-164438339#1,3.375089992800576
77991172,-170930829#0,5.573794096472282
77991172,170930829#1,3.5766738660907125
77991174,26201893,12.138228941684664
77991174,77991175#1,0.9258459323254139
77991175#1,204388571,0.04319654427645788
77991175#1,77991175#2,0.028797696184305256
77991175#2,385578954,0.1238300935925126
77991175#2,77991175#3,0.028797696184305256
77991175#3,-696754752,0.028797696184305256
77991175#3,200442617#0,0.024478041756659467
77991175#3,77991175#4,8.158387329013678
77991175#4,77991175#5,5.174946004319654
77991175#5,77991175#6,5.48308135349172
77991177#0,235769645#0,25.92080633549316
77991317#1,-693637907,4.661566156615661
77991317#1,-77991317#3,4.875787578757876
77991317#1,402814731#0,6.814581458145814
789197903#0,-789197903#2,11.331893448524118
789197903#0,789197903#3,8.315334773218142
789197903#3,-138507633,15.058315334773217
789197903#3,-789197903#3,8.315334773218142
789197903#3,789197903#4,6.637868970482361
789197903#4,-138507632,17.40964722822174
789197903#4,-789197903#4,6.637868970482361
789197903#4,789197903#5,4.917206623470122
789197903#5,-138507636#1,12.846652267818573
789197903#5,-789197903#5,4.917206623470122
789197903#5,789197903#6,2.4578833693304536
789197903#6,-789197903#6,2.048956083513319
789197903#6,635485290#4,27.232541396688262
789197904,-789197903#2,11.331893448524118
789197904,789197903#3,8.315334773218142
791646876#0,-220326211#4,20.93592512598992
791646876#0,-791646876#2,24.39452843772498
791646876#0,220326211#5,12.223182145428366
795280280#0,-795280280#0,1.804175665946724
795280280#0,-795280281,4.444924406047516
795280280#0,795280280#1,9.962562994960402
795280280#1,-642102307#0,6.8869690424766015
795280280#1,-795280280#1,9.93664506839453
795280280#1,642102307#1,17.71058315334773
795280281,-795280280#0,1.804175665946724
795280281,-795280281,4.444924406047516
795280281,795280280#1,9.962562994960402
79888969,-79888969,5.487401007919366
79888969,193288697#1,12.755939524838013
79888969,263951134,9.580993520518359
79888969,690496989,20.28221742260619
79888971#0,-79888971#2,27.11447084233261
79888971#0,-79890281,20.20014398848092
79888971#0,79888971#3,4.064794816414687
79888971#3,-690496989,20.28221742260619
79888971#3,-79888971#3,4.064794816414687
79888971#3,1127432025,0.32541396688264934
79888971#3,79888971#5,6.171346292296616
79888971#5,-233740169#1,13.575233981281498
79888971#5,-79888971#5,6.171346292296616
79888971#5,233740169#2,6.770338372930166
79888971#5,699625397#0,44.70266378689704
79890281,-79888971#2,27.11447084233261
79890281,-79890281,20.20014398848092
79890281,79888971#3,4.064794816414687
79890294,-79890294,4.341252699784017
79890300#0,-79890300#0,0.028797696184305256
79890300#0,1133083733,0.028797696184305256
79890300#0,79890300#1,21.462922966162708
79890300#1,-190031807,22.2548596112311
79890300#1,190031806#0,11.66882649388049
79890300#1,79890303#0,4.256299496040317
79890303#0,-233738948#2,16.797696184305256
79890303#0,-79890303#1,3.8027357811375087
79890303#0,79890303#3,7.526277897768178
79890303#0,79890305,26.097912167026635
79890303#3,-79890303#3,7.526277897768178
79890305,-199924293,5.462922966162706
79890305,-233740169#5,4.367170626349892
79890305,-79890270#1,26.253419726421885
79895493#0,-79895493#2,37.22390208783297
79895493#0,689960225#5,22.78224355128974
79895496#0,-481786766,15.527717782577394
79895496#0,-79895496#1,11.185025197984162
79895496#0,79895496#2,0.028797696184305256
79895496#2,-1206055234,0.4362850971922246
79895496#2,-79895496#2,0.028797696184305256
79895496#2,79895496#3,21.660187185025197
79895496#3,-691529215,3.8408927285817134
79895496#3,-79895496#4,21.65298776097912
79895496#3,691529216#0,4.073434125269978
79895496#3,697842140#0,27.197984161267094
79895504,-79895500#3,27.676025917926566
79895504,79895526#2,0.028797696184305256
79895526#1,-79895500#3,27.676025917926566
79895526#1,79895526#2,0.028797696184305256
79895526#2,79895493#0,37.22390208783297
79895526#2,79895526#3,0.7660187185025198
79895526#3,233740169#0,13.75089992800576
79895526#3,79895526#4,0.13534917206623467
79895526#4,79895496#0,11.185025197984162
79895526#4,79895526#1,0.740100791936645
800258872#0,-691529216#9,3.770338372930165
800258872#0,627946321#0,4.653707703383729
848395848,-848395848,2.384449244060475
848395920,-848395920,4.29805615550756
85003034#0,-85003034#1,20.408927285817136
85003034#0,22980544#0,31.825773938084954
85003034#0,85003034#2,7.095752339812815
85003034#2,-406992996,5.285817134629229
85003034#2,-85003034#2,7.118790496760258
85003034#2,85003034#3,4.5673146148308135
85003034#3,-85003034#3,4.5673146148308135
85003034#3,22802800#0,26.819294456443483
85003034#3,85003034#4,13.32181425485961
85003034#4,-1350613934#4,5.22952295229523
85003034#4,-85003034#5,13.379409647228222
85003034#4,130830296#0,8.42034203420342
85003034#4,19821513#0,9.844284428442846
85003044#0,688946351#0,13.926192619261927
85284770,-85284770,23.758099352051836
86294259,20413642#0,17.96400287976962
86294259,691530624#0,1.5903527717782577
866506838,-866506838,10.699784017278617
87105623#0,-87105623#1,6.526997840172785
87105623#0,691530623#3,3.132313231323132
87105624,-27575545#2,19.056875449964
87105624,-89641214,6.3542116630669545
87891397#0,-87891397#1,8.129589632829374
87891397#0,22802755,8.102231821454284
87891397#0,87891397#2,15.167746580273578
87891397#2,-148559368#0,8.793376529877609
87891397#2,-22802758,16.122390208783298
87891397#2,148559368#1,4.398848092152628
88308810,-88308810,24.250539956803454
88308810,-88308819#1,27.282937365010795
88308810,-88308897#4,1.4758819294456442
88308810,88308910#1,3.7350611951043917
88308811#0,-88308811#0,11.424046076313894
88308811#0,88308811#1,3.0626349892008635
88308811#0,88308819#0,26.50395968322534
88308811#1,-88308811#1,3.0626349892008635
88308811#1,88308810,24.250539956803454
88308811#1,88308811#2,3.520518358531317
88308811#2,-88308811#2,3.520518358531317
88308811#2,-88308915,23.5377969762419
88308811#2,88308811#3,3.974082073434125
88308811#3,-120547463,22.948884089272855
88308811#3,-88308811#3,3.974082073434125
88308811#3,88308842,4.179985601151908
88308819#0,-88308810,24.250539956803454
88308819#0,-88308819#1,27.282937365010795
88308819#0,-88308897#4,1.4758819294456442
88308819#0,88308910#1,3.7350611951043917
88308824,-88308824,29.61123110151188
88308826,-88308826,17.475881929445645
88308826,697041762#0,8.735781137508999
88308826,88308897#0,16.515478761699065
88308842,-88308842,4.179985601151908
88308846#0,-26827488#1,16.944564434845212
88308846#0,-88308846#2,36.81929445644349
88308846#0,-950278594#1,1.9611231101511877
88308847,-88308847,9.912167026637869
88308856,-697036130,4.496760259179266
88308856,-88308856,9.871850251979842
88308856,697206811,6.018718502519798
88308866#0,-88308866#1,23.742260619150464
88308866#0,193292262#0,18.516918646508277
88308866#0,697206812#0,4.514038876889849
88308870#0,-641148613,5.170626349892008
88308870#0,-88308870#0,1.5795536357091433
88308870#0,88308870#1,2.185745140388769
88308870#1,-88308870#1,2.185745140388769
88308897#0,-322992967,9.8963282937365
88308897#0,-88308897#0,17.163426925845933
88308897#0,88308870#0,1.5795536357091433
88308897#0,88308897#1,2.548596112311015
88308897#1,-88308897#1,2.548596112311015
88308897#1,88308847,9.874730021598271
88308897#1,88308856,9.871850251979842
88308897#1,88308897#3,1.6774658027357812
88308897#3,-88308897#3,1.6774658027357812
88308897#3,88308824,30.40028797696184
88308897#3,88308897#4,1.4758819294456442
88308897#4,-88308810,24.250539956803454
88308897#4,-88308819#1,27.282937365010795
88308897#4,-88308897#4,1.4758819294456442
88308897#4,88308910#1,3.7350611951043917
88308899,-672462925#0,14.88120950323974
88308899,-88308911,18.675305975521955
88308899,672462925#1,4.514038876889849
88308903,-88308903,18.03599712023038
88308903,260739073#0,1.0122390208783296
88308903,699619658,14.204463642908568
88308910#1,-88308910#1,3.7350611951043917
88308910#1,88308910#2,3.081353491720662
88308910#1,88308915,23.5377969762419
88308910#2,-697206811,6.018718502519798
88308910#2,-88308910#2,3.081353491720662
88308910#2,120547463,22.829373650107993
88308911,-672462925#0,14.88120950323974
88308911,-88308911,18.675305975521955
88308911,672462925#1,4.514038876889849
88308915,-88308811#2,3.520518358531317
88308915,-88308915,23.5377969762419
88308915,88308811#3,3.974082073434125
88308917#0,-199982819#3,5.861771058315335
88308917#0,-88308917#0,14.85385169186465
88308917#0,88308917#1,4.1411087113030955
88308917#1,-88308917#1,4.1411087113030955
88308917#1,88308846#0,36.59755219582433
88308917#1,88308917#2,11.177825773938084
88308917#2,-21262382#2,4.371490280777538
88308917#2,-88308917#2,11.177825773938084
88308917#2,21262382#3,4.352771778257739
88326440,-23311564#5,13.591072714182864
88326440,-402814733,10.09071274298056
88326440,23311564#6,8.512598992080633
88326441,-88326441,0.17422606191504678
88601268#0,-88601268#1,10.5471562275018
88601268#0,-88601270#0,14.442044636429085
88601268#0,88601270#1,3.683225341972642
88601270#0,-88601268#1,10.5471562275018
88601270#0,-88601270#0,14.442044636429085
88601270#0,88601270#1,3.683225341972642
88601270#1,-27575551#2,12.014398848092151
88601270#1,-88601270#1,3.683225341972642
88601270#1,27575551#3,12.185745140388768
88778169#0,-88778169#1,12.074874010079194
89641214,-27575545#2,19.056875449964
89641214,-89641214,6.3542116630669545
90424394#0,-90424394#0,14.155507559395248
90424394#0,-90424397#0,4.7616990640748735
90424394#0,90424394#1,13.242620590352772
90424394#0,90424397#1,4.587473002159827
90424394#1,-314670458#1,4.730021598272138
90424394#1,-90424394#1,13.242620590352772
90424394#1,314670458#2,4.493880489560835
90424395,-90424395,8.518358531317494
90424395,-92166081#1,5.827213822894168
90424395,-92166084#1,12.046076313894888
90424395,92166084#2,4.462203023758099
90424397#0,-90424394#0,14.155507559395248
90424397#0,-90424397#0,4.7616990640748735
90424397#0,90424394#1,13.242620590352772
90424397#0,90424397#1,4.587473002159827
90424397#1,-314670460,13.271418286537077
90424397#1,-90424397#1,4.587473002159827
90424397#1,-90424410#1,21.426925845932324
90424397#1,90424397#2,6.914326853851692
90424397#2,-90424397#2,6.914326853851692
90424397#2,949254859#4,12.377249820014397
90424398,-90424398,16.480921526277896
90424398,90424405,17.618430525557955
90424400#1,-90424400#1,4.68394528437725
90424400#1,-90424407#0,3.072714182865371
90424400#1,90424407#1,10.27069834413247
90424405,-90424414#1,5.508999280057595
90424405,90424412,16.895608351331894
90424407#0,-90424400#1,4.68394528437725
90424407#0,-90424407#0,3.072714182865371
90424407#0,90424407#1,10.27069834413247
90424407#1,-90424407#1,10.27069834413247
90424407#1,-927674491,7.169186465082793
90424407#1,90424407#2,1.8819294456443485
90424407#2,-90424407#2,1.8819294456443485
90424407#2,90424397#0,4.7616990640748735
90424407#2,90424407#3,4.866810655147588
90424407#3,-90424401,14.46796256299496
90424407#3,-90424407#3,4.866810655147588
90424407#3,90424407#4,5.249820014398848
90424407#4,-314670458#2,4.493880489560835
90424407#4,-690579308,6.869690424766018
90424407#4,-90424407#4,5.249820014398848
90424407#4,90424407#6,3.719222462203023
90424407#6,-90424407#6,3.719222462203023
90424407#6,90424407#7,12.560115190784737
90424407#6,90424415,13.496040316774659
90424407#7,-1113320866,1.4211663066954643
90424407#7,-90424407#8,13.457163426925845
90424407#7,90424407#9,5.979841612670986
90424407#9,-90424407#9,5.979841612670986
90424408#0,-90424408#0,5.091432685385169
90424408#0,564483398,3.2958963282937366
90424408#0,90424408#1,0.4564434845212383
90424408#1,-90424408#1,0.4564434845212383
90424412,-90424398,16.480921526277896
90424412,90424405,17.618430525557955
90424414#0,-90424414#0,5.892008639308855
90424414#0,90424398,16.480921526277896
90424414#0,90424414#1,5.508999280057595
90424414#1,-90424414#1,5.508999280057595
90424414#1,90424412,16.895608351331894
90424415,-557105481,13.524838012958964
90424415,-90424415,14.429085673146147
90424415,690579308,6.869690424766018
90429191#0,-438117719,4.1367890568754495
90429191#0,-90429191#0,3.5622750179985596
90429191#0,90429191#1,24.809215262778977
90429191#1,-540883811#2,7.202303815694744
90429191#1,-90429191#1,24.809215262778977
90429191#1,90429191#2,1.8315334773218144
90429191#2,-689705120,1.786897048236141
90429191#2,635485290#1,3.919366450683945
90429198#0,-90429198#0,1.7724982001439884
90429198#0,438117719,4.1367890568754495
90429198#0,90429198#1,3.7033837293016556
90429198#1,-90429198#1,3.7033837293016556
90429198#1,138507649,10.505399568034555
90429198#1,90429198#2,22.01151907847372
90429198#2,-90429198#2,22.01151907847372
90429198#2,635485290#2,2.309575233981281
90429211#0,-138506521#1,6.910007199424046
90429211#0,-90429211#0,1.8761699064074873
90429211#0,-961259647,16.982001439884808
90429211#0,90429211#2,6.869690424766018
90429211#2,-90429211#2,6.869690424766018
90429211#2,688956452#12,3.367170626349892
90447814,-90447814,8.336933045356371
90447815#0,-90447815#0,9.80849532037437
90447815#0,-927668493,13.733621310295176
90447815#0,90447815#1,25.3117350611951
90447815#1,-90447815#1,26.057595392368608
90447815#1,-90447869#2,5.337652987760979
90447815#1,690272657#0,11.910727141828653
90447816#0,-90447816#0,8.98200143988481
90447816#0,-90447871#2,4.911447084233261
90447816#0,90447816#1,15.831533477321814
90447816#0,90447871#3,3.386609071274298
90447816#1,-90447816#1,15.831533477321814
90447817,-90447817,12.95752339812815
90447821,-90447836#0,7.23398128149748
90447821,-90447893#2,5.67170626349892
90447821,90447836#1,9.788336933045356
90447822,-90447822,15.121670266378688
90447827,-90447827,22.925845932325412
90447827,-90447868#1,7.331893448524118
90447827,90447868#2,5.684665226781857
90447832#0,-90447832#0,15.519078473722102
90447832#0,-927555091,4.901367890568754
90447832#0,-927643084,8.656587473002158
90447832#0,90447832#1,6.773218142548596
90447832#1,-138507652#9,5.605471562275017
90447832#1,-90447832#1,6.773218142548596
90447832#1,138507652#11,16.904247660187185
90447832#1,90447877,15.724982001439884
90447833#0,-642034964#0,1.8387329013678904
90447833#0,-90447833#0,4.776097912167026
90447833#0,642034964#1,0.08639308855291576
90447833#0,90447833#1,2.876889848812095
90447833#1,-90447833#1,2.876889848812095
90447834#0,-90447834#1,8.059035277177825
90447834#0,-90447839#0,6.76889848812095
90447834#0,90447839#1,5.78689704823614
90447835,-90447835,10.455003599712022
90447836#1,-22980556#2,6.077753779697624
90447836#1,-90447836#1,9.788336933045356
90447836#1,22980556#3,5.602591792656587
90447839#0,-90447834#1,8.059035277177825
90447839#0,-90447839#0,6.76889848812095
90447839#0,90447839#1,5.78689704823614
90447839#1,-322604767,10.226061915046795
90447839#1,-90447839#1,5.78689704823614
90447839#1,90447839#2,6.19150467962563
90447839#2,-22980582#1,15.354931605471561
90447839#2,-90447839#2,6.19150467962563
90447839#2,22980582#2,5.7264218862491
90447840#0,-90447840#1,13.23398128149748
90447840#0,642102307#0,6.838012958963283
90447840#0,90447840#2,6.244780417566594
90447840#2,-90447840#2,6.244780417566594
90447840#2,-90447889#1,12.809215262778975
90447840#2,90447840#3,9.176385889128868
90447840#2,90447889#2,6.518358531317495
90447840#3,-90447840#3,9.176385889128868
90447840#3,90447840#4,8.309575233981281
90447840#3,90447871#0,6.2807775377969755
90447840#4,-90447840#4,7.83585313174946
90447843#0,-90447843#0,10.928725701943845
90447843#0,-90447857,14.106551475881929
90447843#0,90447843#1,6.542836573074154
90447843#1,-90447843#1,6.378689704823613
90447843#1,-90447878,11.89344852411807
90447843#1,90447843#2,2.6421886249100073
90447843#2,-90447843#2,2.6421886249100073
90447843#2,1331175117,4.1180705543556515
90447843#2,90447843#3,0.028797696184305256
90447843#3,-170345944,6.233261339092873
90447843#3,-90447843#3,0.028797696184305256
90447843#3,90447843#5,3.3794096472282216
90447843#3,90447851,12.5471562275018
90447843#5,-170345932,3.565154787616991
90447843#5,-90447843#5,3.3794096472282216
90447843#5,90447843#6,3.4269258459323253
90447843#6,-689155541#1,7.098632109431245
90447843#6,-90447843#6,3.4269258459323253
90447845#0,-22980556#1,5.903527717782577
90447845#0,-90447845#0,9.867530597552195
90447845#0,22980556#2,6.077753779697624
90447845#0,90447845#1,5.1231101511879045
90447845#1,-90447845#1,5.1231101511879045
90447845#1,90447845#2,2.2764578833693303
90447845#1,90447860#0,4.158387329013679
90447845#2,-90447845#2,2.2764578833693303
90447845#2,90447833#0,4.776097912167026
90447845#2,90447845#3,0.2347012239020878
90447845#3,-90447845#3,0.2347012239020878
90447845#3,90447845#4,0.028797696184305256
90447845#3,927621909,4.660907127429805
90447845#4,-90447845#4,0.028797696184305256
90447846,-90447846,22.852411807055436
90447846,-90447868#2,5.684665226781857
90447846,90447868#3,5.140388768898489
90447848#0,-170345948,5.746580273578113
90447848#0,-90447848#0,0.9877609791216703
90447848#0,90447848#1,10.371490280777538
90447848#1,-90447848#1,10.371490280777538
90447848#1,690272655#0,3.6875449964002875
90447848#1,90447848#2,16.79625629949604
90447848#2,-170345933,5.354931605471561
90447848#2,-90447869#0,15.867530597552195
90447848#2,90447869#1,5.606911447084233
90447851,-90447851,12.593232541396686
90447852#0,-90447852#0,8.214542836573074
